cart_value,shipping_cost,has_discount_int,device_encoded,traffic_source_encoded,products_viewed,time_on_page_seconds,actual_abandoned,predicted_abandoned,abandonment_probability
278.1,12.57,0,1,0,10,384,1,1,0.5866546971265492
193.64,1.88,0,1,0,6,214,1,1,0.509429392392041
292.4,22.13,0,1,4,8,330,1,1,0.6604982205751224
135.74,23.01,0,1,4,12,192,1,1,0.6352488713380955
295.79,0.4,0,1,1,6,545,0,1,0.5340049451389114
347.61,14.97,0,1,2,11,497,1,1,0.5661500950177892
245.82,5.32,0,2,2,14,238,0,1,0.5159737651261979
144.71,20.22,0,1,0,5,211,1,1,0.64806100180071
56.25,20.05,0,1,3,1,560,1,1,0.6246496458438192
265.0,9.03,0,1,4,13,418,0,1,0.5087853558807547
379.91,16.25,0,1,2,7,56,1,1,0.5623158410656255
41.6,20.39,0,2,3,13,186,1,1,0.6159491630325384
112.13,23.95,0,0,3,5,577,1,1,0.5645671220276327
138.8,22.74,0,1,2,12,343,0,1,0.6435422903438613
191.55,17.27,0,1,2,11,426,1,1,0.6469776921181327
103.96,15.54,1,1,2,9,446,1,1,0.5099788214779483
380.26,21.23,0,1,4,10,118,1,1,0.5703088755978023
145.91,20.97,1,1,2,14,438,0,1,0.5217720090702784
363.37,11.2,0,1,4,1,132,1,1,0.5108662978415472
440.9,20.88,0,1,3,9,165,1,1,0.547924878416355
122.99,20.11,1,1,3,12,365,1,1,0.5300014996372293
407.18,16.07,0,1,3,4,315,1,1,0.5583802229509258
490.9,19.77,0,1,4,5,102,0,1,0.5312700718972723
480.75,21.02,0,2,2,3,285,0,1,0.5436155892066855
397.1,21.52,0,1,3,11,554,1,1,0.5558577703244558
492.14,24.73,0,1,2,2,294,1,1,0.6050030397466797
233.58,18.15,0,1,3,13,593,1,1,0.6746794106660775
173.14,21.52,1,2,2,4,259,0,1,0.5462158388440149
76.92,19.6,1,1,2,9,325,1,1,0.5482333863142553
367.13,21.6,0,1,4,7,84,1,1,0.5652340173916138
208.72,8.08,0,1,3,1,404,0,1,0.503300481683449
208.37,22.43,0,0,2,11,510,0,1,0.54484222374969
97.57,22.94,0,0,3,12,25,0,1,0.590720449544686
129.17,21.35,0,1,4,3,247,1,1,0.6347401724546633
87.36,19.51,0,2,3,10,519,1,1,0.5907828260836954
167.08,14.29,0,2,3,10,89,1,1,0.5847527260789126
102.03,4.69,0,1,2,12,215,0,1,0.5339480867067863
182.66,15.42,0,0,4,6,396,0,1,0.5569896331493362
146.75,21.51,0,1,4,1,347,1,1,0.6508991124091605
197.26,16.11,0,0,2,10,55,0,1,0.553879204826722
209.89,20.9,0,0,1,6,170,1,1,0.5804684623674108
339.83,14.52,0,1,0,11,392,0,1,0.509735840052732
217.59,24.98,1,2,0,7,433,1,1,0.5170593148019857
245.34,13.63,0,0,2,7,520,1,1,0.519761174287382
82.54,21.42,0,0,4,6,152,0,1,0.6581311929825964
215.63,9.76,0,1,1,11,105,0,1,0.5293686886223792
69.64,21.13,0,0,1,3,347,1,1,0.5723696666746916
476.73,16.43,0,1,4,9,272,1,1,0.5246940150644448
426.61,23.66,0,2,1,8,370,0,1,0.5603060557181317
285.16,16.99,0,1,3,3,40,1,1,0.633590966965891
33.55,19.57,0,0,3,8,371,0,1,0.5945402942242284
195.63,14.87,0,1,2,5,124,0,1,0.604889118335975
203.7,23.53,0,1,4,1,584,1,1,0.6215946025607981
75.75,15.65,0,0,4,8,111,1,1,0.5998393090360892
282.64,12.35,0,1,4,10,345,1,1,0.5575725340229866
242.85,10.46,1,1,2,2,134,0,1,0.5116945258195059
316.0,20.17,0,1,2,4,283,1,1,0.5002161977099907
133.31,11.77,0,1,0,14,361,0,1,0.5638294348548775
259.85,9.35,0,1,2,9,577,0,1,0.5095159908645005
88.21,19.97,0,0,2,8,237,1,1,0.608720057700385
74.76,17.92,1,1,0,7,556,0,1,0.5141599756304057
25.98,16.01,0,2,0,3,53,1,1,0.6172643977320008
139.95,21.25,0,1,4,10,16,1,1,0.6421147860980184
323.22,24.27,0,1,2,8,189,0,1,0.5401312791504301
259.65,22.43,0,1,2,12,559,0,1,0.6174820510145641
190.67,23.29,1,2,4,6,576,0,1,0.5527105212595101
169.52,18.72,0,1,2,7,224,1,1,0.6332576617945677
236.32,1.19,0,1,1,5,372,0,1,0.5296871297326907
52.5,15.8,0,0,0,12,363,0,1,0.5284507501128956
279.41,2.04,0,1,2,11,278,1,1,0.5471775599017286
260.25,10.55,0,0,2,12,583,0,1,0.535917074902814
258.35,13.01,0,1,3,7,173,1,1,0.5843913900005178
159.74,9.51,0,1,3,11,327,0,1,0.52309371957411
480.34,16.59,0,1,3,9,197,0,1,0.5229948227893758
159.0,4.17,0,1,0,7,434,1,1,0.5199964185055866
477.41,22.38,0,1,3,8,280,0,1,0.5854539282488992
33.47,23.98,0,0,3,2,203,0,1,0.6206239518654337
235.12,5.43,0,1,3,1,352,1,1,0.5082012264927298
130.58,21.36,0,0,2,6,259,0,1,0.5840102617204773
492.73,23.47,0,1,2,8,456,1,1,0.5490090798659515
204.56,21.66,0,1,0,11,326,1,1,0.6435896924043664
22.7,17.18,0,1,2,1,505,1,1,0.69526458849248
113.99,14.99,0,0,3,10,310,1,1,0.5382321828526156
62.71,0.35,0,1,2,11,453,1,1,0.5377351273538483
201.17,19.34,0,1,3,8,381,1,1,0.6406045431358717
334.29,16.04,1,2,0,14,94,0,1,0.5450621967006212
128.99,12.27,0,1,4,8,185,1,1,0.5928551116612487
419.83,24.36,0,1,2,6,260,1,1,0.6047706667244236
218.18,0.12,0,1,0,2,170,1,1,0.5464473942381121
212.28,16.89,1,1,3,12,146,0,1,0.529331549014134
204.52,16.46,1,1,1,8,422,0,1,0.502663040043182
72.42,13.12,0,0,1,5,118,0,1,0.522829190751287
159.63,16.42,0,1,0,13,327,0,1,0.6609060904115479
121.96,18.67,0,1,3,14,390,1,1,0.6388426946807398
490.56,15.04,0,1,2,13,396,1,1,0.5488908897512533
299.78,19.53,0,0,1,2,582,0,1,0.5147589724130459
109.82,20.59,0,0,3,5,202,1,1,0.6604927362901144
334.75,20.41,0,1,1,4,474,1,1,0.5338531587545874
275.91,19.37,0,0,2,11,212,1,1,0.5696063677034878
131.18,11.67,0,2,2,4,142,1,1,0.5516405269541592
170.91,13.99,0,1,0,5,155,0,1,0.5778344264180871
332.97,22.72,0,1,3,4,91,0,1,0.5691602035627306
75.88,18.84,0,1,3,5,503,0,1,0.6439672858161142
419.44,19.62,0,0,0,14,96,1,1,0.5127555709198371
465.55,14.01,0,1,0,3,574,0,1,0.5090686247793115
254.4,12.6,0,1,4,5,312,0,1,0.5682012334881962
76.82,20.17,0,1,4,14,481,1,1,0.6553306493828728
471.33,16.43,0,1,2,14,70,0,1,0.5205370681733844
363.27,19.14,0,1,0,9,419,0,1,0.5537831002250357
49.51,16.81,0,0,3,1,523,1,1,0.5748226446697913
358.66,24.73,0,2,4,14,271,1,1,0.5690041364907339
44.13,24.67,0,1,0,3,122,0,1,0.6389010928415355
296.44,15.72,0,0,4,13,254,1,1,0.5552391898385164
298.18,9.86,0,1,1,9,170,0,1,0.5072493124681957
385.67,23.34,0,2,1,7,345,0,1,0.600144303124058
76.65,19.7,0,0,3,5,468,1,1,0.5730557079434471
226.76,14.33,0,0,3,9,251,1,1,0.5252237715494911
495.16,18.66,0,1,2,2,351,1,1,0.5483224176376404
20.96,17.97,0,0,2,1,256,1,1,0.555010623311981
157.84,22.56,0,1,3,11,351,1,1,0.6456618802051814
36.69,20.85,1,2,4,2,207,0,1,0.5481345755455278
159.35,16.21,0,1,3,4,44,1,1,0.6328956192001464
90.98,1.07,0,1,3,5,392,0,1,0.5068763828946066
77.33,22.23,1,1,3,10,265,0,1,0.5549954854997192
469.57,17.45,0,1,4,14,46,1,1,0.5067112669029326
204.73,21.09,1,2,2,13,337,1,1,0.5442057209985247
42.25,17.63,0,0,2,13,155,1,1,0.5504312958337936
213.17,24.58,0,1,3,7,211,1,1,0.61501010116143
124.16,16.2,0,1,1,13,357,1,1,0.6246301791144071
75.28,20.73,0,0,1,7,134,1,1,0.6175952830642221
95.19,12.89,0,1,2,1,489,1,1,0.6013181558923865
353.53,20.9,0,1,3,7,513,0,1,0.5411140995951624
93.11,17.68,1,1,2,14,510,1,1,0.515995305885567
148.87,16.76,0,1,2,12,318,1,1,0.6564469444687576
366.15,22.1,0,1,2,12,569,0,1,0.5618479926247641
145.19,20.85,0,1,4,11,292,1,1,0.6421150091017787
298.1,15.14,0,1,2,6,146,1,1,0.6612716475145707
254.09,17.8,1,2,3,10,589,1,1,0.5420981839371318
241.08,21.59,0,1,0,6,324,1,1,0.6177191687059997
410.63,17.1,0,2,4,10,523,1,1,0.5193729297731727
230.2,19.12,0,1,2,13,420,1,1,0.611608719463457
251.28,21.62,1,1,3,14,390,1,1,0.5787832983917588
106.53,4.44,0,1,3,8,533,0,1,0.512617913160901
183.58,10.66,0,1,1,12,245,1,1,0.595796622511957
262.55,20.0,0,0,1,14,258,0,1,0.5567452756249689
157.8,20.56,0,0,2,13,160,0,1,0.5771643757713045
312.43,10.71,0,1,0,1,220,1,1,0.5235875268252559
171.51,15.32,0,0,3,14,496,1,1,0.5525282706779457
215.16,13.47,0,1,2,13,468,1,1,0.5752801513130872
40.29,23.54,0,0,3,7,168,1,1,0.6320061112259321
241.7,13.23,0,1,2,3,148,1,1,0.5954444998054779
333.62,22.78,0,1,4,9,412,1,1,0.5682432691339758
219.07,6.27,0,1,2,12,204,0,1,0.5242463902939467
57.06,23.16,0,0,1,2,151,0,1,0.6032336329435791
254.59,12.58,0,0,2,1,22,1,1,0.5274348273203046
25.1,19.71,0,1,3,2,592,1,1,0.6637803585219211
192.58,16.06,0,0,3,5,151,1,1,0.5740709775832519
132.47,20.08,0,1,2,6,136,1,1,0.6314394840000355
177.53,22.27,0,0,2,1,397,1,1,0.5656209539440582
191.46,10.91,0,1,4,7,261,1,1,0.6221843569296014
174.98,0.9,0,1,2,1,51,1,1,0.5341200715708895
45.82,11.56,0,0,4,5,91,0,1,0.5008451516413936
172.7,23.91,0,0,2,8,226,0,1,0.5752839381906811
245.2,14.64,0,1,1,4,550,1,1,0.573882362736762
473.35,19.93,0,2,2,9,225,0,1,0.5166489301944079
239.26,9.26,0,1,2,1,359,0,1,0.5158810914253172
422.37,17.55,0,1,2,12,152,1,1,0.5569883616738336
47.0,15.58,0,1,4,6,150,1,1,0.6142802364513628
98.03,4.95,0,1,2,4,177,0,1,0.5104538318017046
224.34,14.67,0,0,2,9,207,1,1,0.5298502384402305
247.65,23.96,1,1,2,10,549,0,1,0.5623204084029176
173.0,10.86,0,1,2,2,494,0,1,0.6283337784814474
263.39,14.7,0,1,3,11,508,1,1,0.5907152994019493
69.35,14.43,0,0,2,4,558,0,1,0.5458381004990897
297.84,24.39,0,1,2,14,405,0,1,0.6206995905493625
350.4,17.68,0,2,2,1,481,0,1,0.5189134839131736
34.04,10.95,0,0,2,7,212,1,1,0.5001664167517259
179.26,14.34,1,1,1,10,86,1,1,0.5087856160404688
211.82,22.66,1,1,0,3,378,0,1,0.5470341615916421
21.05,14.85,0,1,0,7,384,1,1,0.5779750776082794
64.69,21.43,0,1,0,6,19,1,1,0.6786400559011736
108.3,24.31,0,0,3,13,128,0,1,0.6731651514834922
401.32,19.7,0,2,4,7,375,0,1,0.5474006878206024
222.88,17.09,0,2,2,12,414,1,1,0.6472538453233432
95.43,11.53,0,1,3,1,22,1,1,0.6244266544375189
160.73,18.03,0,2,3,9,555,1,1,0.6245651805373167
217.99,22.92,0,0,4,9,342,0,1,0.5406797128795952
212.05,21.66,0,0,3,2,204,1,1,0.5818116859110699
174.94,7.06,0,1,4,2,388,1,1,0.5122131642287553
252.88,5.46,0,1,3,3,524,1,1,0.5406459881054227
285.49,21.68,0,1,2,3,529,1,1,0.6211429169552334
26.12,12.45,0,0,1,12,68,1,1,0.5200093175324526
174.91,18.62,0,1,0,10,29,0,1,0.6836412916793704
193.83,24.67,0,1,0,8,402,1,1,0.638404227617906
67.29,6.9,0,2,4,9,497,0,1,0.5097331924436085
269.72,5.7,0,1,2,12,477,1,1,0.5381465651195676
249.18,19.66,0,2,1,14,380,1,1,0.5985944615303397
395.02,17.38,0,0,0,10,102,1,1,0.5073604692434138
67.32,18.35,0,1,3,6,595,1,1,0.6546563165513016
89.72,0.14,0,1,4,10,271,0,1,0.5167087308105562
140.56,0.21,0,1,3,11,107,0,1,0.5365562160593389
339.09,12.9,0,1,0,1,386,1,1,0.5095973674623074
452.76,23.29,0,1,4,2,469,1,1,0.5376371862849031
113.86,17.26,1,1,2,3,189,0,1,0.5267920097408944
111.16,10.95,0,0,3,9,287,1,1,0.5192900355685862
42.39,13.93,0,0,2,11,265,1,1,0.5052426759100332
182.75,11.92,0,0,3,5,315,1,1,0.5259013124105639
210.7,13.18,0,1,4,10,355,0,1,0.5782527771797261
497.57,20.92,0,0,4,12,265,0,1,0.5085752033165489
102.25,16.95,0,1,0,7,82,0,1,0.6397891781758076
191.33,23.19,0,0,3,12,454,0,1,0.561387999746602
93.77,7.51,0,1,4,14,288,0,1,0.5146426773933521
103.56,2.93,0,1,2,2,422,0,1,0.5003467766591329
177.76,24.34,0,0,4,6,292,0,1,0.5543153769477824
464.95,22.1,0,1,0,1,559,1,1,0.5325200304696233
161.2,24.14,0,0,0,14,122,1,1,0.6036120192867446
244.37,19.08,0,1,0,3,463,1,1,0.6190670231749659
83.87,24.76,1,1,4,6,72,1,1,0.5843141171301318
429.06,20.89,0,1,1,8,422,1,1,0.5375906273880439
215.38,21.1,0,0,2,4,19,0,1,0.5126903252965378
157.55,10.62,0,1,2,2,121,0,1,0.6218386979900081
28.09,21.75,0,1,2,1,539,1,1,0.6482972134305759
252.81,21.42,1,1,2,1,574,1,1,0.5173322390694671
201.71,21.89,0,0,2,8,71,1,1,0.558981366000511
448.37,20.3,0,2,3,12,371,1,1,0.5307593619633303
420.69,21.09,1,2,0,14,290,0,1,0.510611726263924
151.41,19.36,0,1,2,11,111,1,1,0.652884402607937
470.55,18.13,0,1,2,8,59,0,1,0.5359376819600709
223.85,8.86,0,1,4,12,16,0,1,0.5202093327038674
218.27,1.01,0,1,2,4,480,1,1,0.5269085979735671
275.13,19.12,0,1,2,12,40,1,1,0.6210036153696776
224.49,2.8,0,1,2,9,178,1,1,0.5249880852434557
267.71,16.72,1,1,2,7,311,0,1,0.5363886999298662
444.74,17.09,0,1,2,1,117,0,1,0.5354188484285227
354.97,14.04,0,1,0,9,558,1,1,0.5182000612777136
468.74,24.88,0,0,0,3,515,0,1,0.5266781018970854
213.27,15.85,0,2,3,2,433,1,1,0.5389233505709264
201.59,18.06,1,1,1,8,518,1,1,0.5060432895516207
157.2,14.33,0,1,1,1,85,1,1,0.6414009360553956
382.76,23.34,0,0,2,14,65,0,1,0.500761323801942
298.3,19.09,1,1,2,8,319,0,1,0.5206187363855268
317.42,15.73,0,1,4,14,199,0,1,0.5225928411107023
185.75,17.82,0,1,4,7,447,1,1,0.6291571594638458
225.08,10.93,0,0,1,3,597,0,1,0.5728533253913765
231.7,12.95,0,1,0,13,110,1,1,0.5692002913394019
255.08,13.64,0,1,4,14,78,1,1,0.5451289821132937
128.55,20.65,0,0,3,6,570,0,1,0.5949770416152613
61.89,21.45,0,2,1,1,206,1,1,0.5919276398433908
324.65,15.51,0,1,0,1,305,0,1,0.5639539425442286
274.15,2.0,0,1,2,8,326,1,1,0.5326381442457517
291.05,18.46,0,1,4,6,472,1,1,0.6307289874469513
197.18,10.13,0,1,2,9,86,1,1,0.5641753548966908
284.57,21.55,0,0,3,9,319,1,1,0.5440387492855878
267.15,17.59,0,1,0,11,596,0,1,0.7002734588981915
260.72,20.75,0,1,4,6,103,1,1,0.6079196373372583
51.52,20.08,0,0,4,11,492,1,1,0.5844738621833911
101.16,23.51,0,1,0,3,246,1,1,0.6451440500495974
28.34,24.68,0,2,3,8,146,1,1,0.6132922430843856
222.28,10.25,0,0,4,12,184,1,1,0.5281600923853486
103.4,6.48,0,1,4,9,576,0,1,0.5102314036800697
486.74,18.61,0,1,3,12,578,0,1,0.5235225539585103
445.8,17.33,0,1,4,7,389,0,1,0.5506181681588156
217.67,24.2,0,1,2,7,406,1,1,0.6194064215162934
367.86,22.99,0,1,3,14,529,1,1,0.5498853446386934
244.93,12.68,0,0,4,5,316,0,1,0.5136528686126539
94.62,14.8,1,1,1,10,182,1,1,0.5009252859842749
183.87,14.75,0,0,4,14,444,0,1,0.517328416268844
184.55,23.01,0,0,0,14,442,1,1,0.5261686252430904
174.81,19.11,0,1,2,7,390,0,1,0.6524119665245699
97.13,6.83,0,2,3,11,204,0,1,0.5118906604101775
206.52,12.2,1,1,2,3,169,1,1,0.508181641898245
130.95,12.42,0,0,2,8,538,1,1,0.5182567883528248
366.1,15.42,0,1,2,6,230,0,1,0.5577957120994922
295.03,21.38,0,1,2,9,311,1,1,0.6797131972516144
220.49,20.49,0,2,1,3,355,1,1,0.5920170362623798
493.26,15.43,0,1,0,4,204,0,1,0.5938014378061117
32.9,15.92,0,1,2,13,146,1,1,0.6413950842595046
94.93,9.18,0,1,3,2,584,0,1,0.5538664070232308
344.19,20.97,0,1,3,8,50,0,1,0.5432111307483499
180.57,19.88,0,0,0,2,446,1,1,0.5149131768039129
81.14,20.08,1,1,4,7,242,1,1,0.5419265730958027
363.21,20.22,0,1,3,5,253,1,1,0.5447112081844783
319.15,17.27,0,1,2,5,368,0,1,0.5396927668834156
176.34,8.41,0,1,4,12,352,0,1,0.5314391191553214
252.63,15.99,0,1,2,4,539,1,1,0.6285238584985358
129.81,6.58,0,1,1,10,325,0,1,0.5039883915053879
287.38,6.76,0,2,4,14,193,1,1,0.5147929913137529
165.74,4.58,0,1,3,2,558,1,1,0.5730839268905377
258.49,14.23,0,1,4,2,488,1,1,0.5771006905572345
367.59,24.62,1,1,4,13,268,0,1,0.5404453808811608
218.5,22.57,0,1,2,9,122,1,1,0.6067535954419646
258.35,22.18,1,1,2,14,357,1,1,0.5554834419925825
95.64,24.22,0,0,2,6,590,1,1,0.5623103508381432
452.04,17.53,0,0,2,5,522,0,1,0.5025318546901347
91.46,15.92,0,2,4,13,530,1,1,0.5752855826153915
273.92,9.39,0,1,2,10,248,0,1,0.5062072504514471
255.54,21.44,0,1,2,12,287,0,1,0.6225828202264816
494.92,15.92,0,1,4,14,133,0,1,0.5814927264261462
348.01,19.88,0,1,3,11,119,0,1,0.55449391796014
223.18,17.98,0,1,2,14,451,1,1,0.6325895184176855
95.93,20.96,0,0,2,3,318,1,1,0.5947845355630289
219.0,5.88,0,2,4,3,509,0,1,0.5307488883979048
111.82,17.71,0,1,2,7,206,1,1,0.6347014993027607
307.93,20.67,0,1,2,4,224,1,1,0.5109694858104566
60.06,17.37,0,0,0,5,201,1,1,0.5641837492372163
125.86,22.8,0,2,4,1,265,1,1,0.5719338209764754
443.88,24.49,0,1,2,2,593,1,1,0.5277583257197871
398.49,16.08,0,0,0,1,244,0,1,0.5373422324807259
487.03,10.96,0,2,2,10,581,0,1,0.5227000313116297
290.86,24.99,0,1,2,4,299,1,1,0.6385977617986871
102.27,22.08,0,1,4,14,199,1,1,0.635234898515224
131.29,12.35,0,0,2,5,54,0,1,0.526842538296029
461.48,24.21,0,1,4,8,181,1,1,0.5674154894498188
332.56,12.68,0,1,2,1,255,1,1,0.5195838518458106
143.24,5.7,0,1,4,14,345,0,1,0.523880706479612
220.47,18.09,1,1,2,14,285,1,1,0.5355680658458114
177.46,23.87,0,2,0,6,280,1,1,0.6269291471892547
101.4,15.65,0,0,1,4,170,0,1,0.583056639629058
347.88,19.27,0,2,3,6,254,1,1,0.5173455625958037
140.1,22.19,0,0,2,6,469,1,1,0.5814368528710713
477.76,23.32,0,1,2,3,67,1,1,0.5594906206172712
186.21,20.37,0,2,2,11,321,1,1,0.6250609304421745
47.29,22.08,0,0,0,11,199,1,1,0.5805979526284946
41.25,15.62,0,1,3,10,179,0,1,0.6262188869987712
254.97,16.45,0,2,4,2,328,1,1,0.5296075159151943
256.24,21.34,0,1,1,11,39,1,1,0.6360300452372568
361.79,15.5,0,0,1,10,231,0,1,0.5219538653501333
28.16,22.09,0,0,2,3,524,0,1,0.5794998331671478
124.66,22.35,1,1,2,12,328,1,1,0.5384485592899327
212.71,10.61,0,1,0,8,344,0,1,0.599171137520928
276.75,11.48,0,0,2,12,71,1,1,0.5274302592938888
89.17,17.94,0,1,4,6,557,0,1,0.6575707159841437
26.15,13.42,0,1,1,2,79,0,1,0.590881939079051
27.58,11.12,0,1,4,4,183,1,1,0.6019066587604073
247.1,11.76,0,1,0,14,177,0,1,0.5578859752958817
130.94,24.5,0,0,4,13,583,1,1,0.5553672197467604
168.35,19.77,1,1,3,7,366,0,1,0.5291782111406982
257.22,10.06,0,1,1,8,545,0,1,0.5700943220897279
275.12,22.48,0,1,2,5,324,0,1,0.6320860649498962
386.46,20.94,0,1,3,10,311,0,1,0.5600606519567441
134.25,16.06,0,0,2,6,15,1,1,0.5342163571740857
321.52,15.74,0,2,4,3,594,0,1,0.5340106806620263
350.14,23.45,0,2,2,7,218,0,1,0.5459371771885474
260.5,2.56,0,1,2,14,471,0,1,0.5087083403403878
150.76,17.06,1,1,0,6,127,1,1,0.5190251013150537
163.42,23.16,0,1,3,1,56,1,1,0.6458318300367862
255.42,21.06,0,0,0,3,106,0,1,0.5751691583918568
269.75,19.47,0,1,2,6,440,1,1,0.6253450574622201
49.03,17.26,0,1,0,14,455,1,1,0.6303211262678681
254.37,18.55,0,1,0,13,565,1,1,0.616880362739493
192.85,20.36,0,1,0,12,359,0,1,0.6444123166830942
109.59,21.57,0,1,3,11,73,1,1,0.6365201067412894
150.45,14.02,0,0,4,14,287,0,1,0.5357121783699282
79.59,14.47,0,1,2,8,440,1,1,0.5854069820501877
356.84,22.67,1,1,4,11,60,1,1,0.5434432784346019
53.58,5.82,0,1,4,10,540,0,1,0.5233213684413311
247.27,22.11,0,1,2,14,54,1,1,0.590398226542153
72.84,17.75,0,1,2,2,266,1,1,0.6503855650570793
283.64,19.27,0,0,4,3,267,1,1,0.5568474080925563
391.27,14.25,0,1,2,1,387,1,1,0.5501312884141363
126.26,23.2,1,1,1,3,529,1,1,0.5818930322364996
433.83,19.81,0,1,0,1,441,1,1,0.5752187206165867
147.18,11.01,0,0,4,13,569,0,1,0.5011210935326429
47.98,22.68,0,0,3,12,246,0,1,0.5948258877291592
213.87,24.18,0,1,3,1,302,1,1,0.6344716853830072
71.4,10.05,0,1,0,8,428,1,1,0.5665896135230463
274.36,19.56,0,2,4,1,153,1,1,0.5505246226575856
293.67,18.55,0,1,4,5,350,1,1,0.6586291766144754
437.45,15.3,0,1,3,1,60,1,1,0.5310331866584254
209.38,16.15,0,0,4,5,598,1,1,0.6016624886915897
167.34,10.56,0,1,2,7,445,1,1,0.5908785327018973
350.52,24.72,0,1,2,10,595,1,1,0.584245547798838
88.52,17.67,0,1,2,6,561,1,1,0.6535282394369943
49.7,16.25,0,0,4,1,434,1,1,0.5525841132210343
196.9,5.41,0,1,1,5,333,1,1,0.5192599768882673
63.85,19.02,1,1,2,7,438,1,1,0.5163431940688256
189.25,24.32,0,1,1,1,413,0,1,0.6543179661041758
144.79,4.31,0,1,0,11,211,0,1,0.5216062024936183
271.37,10.35,0,1,3,14,269,0,1,0.5618579367243702
113.06,14.68,0,1,4,14,397,0,1,0.5852696441002359
155.6,2.69,0,1,1,6,290,0,1,0.5026902368827254
279.32,1.34,0,1,2,13,395,0,1,0.5382897669337994
124.9,19.03,0,0,0,7,43,0,1,0.5793619990158887
68.93,13.3,0,1,2,14,108,1,1,0.5532663525823687
192.61,14.03,0,1,3,11,503,1,1,0.608379948692657
497.86,23.19,0,1,3,7,412,1,1,0.5641664549739773
45.08,14.68,0,0,3,5,457,1,1,0.5483480916979425
144.18,24.75,0,0,4,7,217,1,1,0.6124076227744112
208.29,10.98,0,1,2,3,467,0,1,0.6045326218494147
478.22,11.46,0,1,3,4,591,0,1,0.5318206036727275
197.05,19.01,0,1,0,12,504,1,1,0.6600124461187492
497.74,18.42,0,0,1,3,266,0,1,0.5127074595702887
234.46,15.32,0,1,3,8,549,1,1,0.6199796572340557
197.96,18.15,0,0,4,8,205,1,1,0.5925278148909954
190.31,10.59,0,1,1,5,561,1,1,0.6139688621634121
100.8,14.66,0,0,0,8,53,1,1,0.5260436481595308
158.69,22.81,0,0,3,1,425,0,1,0.5550963765475508
359.08,15.21,0,1,2,13,57,1,1,0.5283569581613533
20.05,10.9,0,1,2,7,13,0,1,0.6100344832090822
42.3,9.84,0,1,4,12,513,1,1,0.5088963025835416
102.39,17.09,0,1,4,7,564,0,1,0.6549289197636793
114.06,15.87,0,0,4,12,217,0,1,0.5998351965051232
225.65,14.17,0,0,0,5,250,1,1,0.532499107966197
24.03,12.31,0,2,3,9,447,0,1,0.5552515626103333
325.23,22.22,0,0,2,12,263,1,1,0.5062425632253926
197.35,11.4,0,1,0,11,209,1,1,0.5912175933461502
164.68,16.89,1,1,3,9,572,0,1,0.5125971668634886
318.98,16.39,0,1,3,5,421,1,1,0.5483254352588552
397.91,12.39,0,1,3,9,82,0,1,0.5107634599222673
456.49,23.26,0,1,0,8,72,1,1,0.5914282382322757
236.24,19.28,0,1,2,3,226,1,1,0.6263486407957057
149.43,13.71,0,1,3,14,296,1,1,0.545227270533956
108.78,18.4,0,0,4,11,285,1,1,0.6073745797464207
174.88,13.73,0,0,1,11,574,0,1,0.5365150671576395
61.31,16.28,1,1,2,5,324,1,1,0.5308180380487602
231.01,1.94,0,2,4,6,536,1,1,0.5158590463019833
294.9,14.72,0,1,4,13,307,1,1,0.6285391565067423
245.89,22.56,0,0,0,12,113,0,1,0.5882098317551234
186.87,14.69,0,0,2,3,278,0,1,0.5494470192045342
475.36,24.59,1,1,2,1,136,1,1,0.5203374679345154
452.64,16.4,0,1,2,7,402,0,1,0.535988201834543
45.35,22.02,0,1,2,14,100,1,1,0.6402674255826223
205.33,14.67,0,1,3,5,41,0,1,0.5971796768326182
170.74,19.89,0,1,3,3,33,0,1,0.6497812116078427
280.2,3.19,0,1,0,11,127,0,1,0.5166775808208869
435.24,16.65,0,1,2,13,474,0,1,0.573596069892599
201.96,4.81,0,1,4,10,189,0,1,0.5337204275696166
454.82,12.16,0,1,4,9,553,1,1,0.5360237235781631
202.92,15.68,0,1,4,13,263,1,1,0.6103586464614975
371.28,19.96,0,1,3,1,272,0,1,0.5449998783718498
183.83,18.76,0,0,2,14,62,0,1,0.5595691766258983
322.05,23.26,0,1,2,8,412,1,1,0.5714155099415595
160.57,14.31,0,0,3,11,85,1,1,0.5602999736160876
343.97,14.43,0,2,3,13,591,0,1,0.5329607486938449
31.13,12.37,0,1,1,2,477,0,1,0.6155037681840986
329.76,21.99,0,1,2,2,445,1,1,0.5426371820657926
198.66,15.38,0,1,2,5,214,1,1,0.6292483512398939
163.89,6.23,0,1,2,2,395,0,1,0.5220068717470343
249.71,23.88,0,0,2,4,46,1,1,0.5540168409432564
323.5,16.23,0,1,4,12,285,1,1,0.547536280709201
468.81,21.82,0,1,4,5,438,1,1,0.5386702818952369
324.25,10.68,0,1,2,10,438,1,1,0.5029934840755736
282.98,18.9,0,0,0,14,232,1,1,0.5657208540114457
297.21,20.61,0,1,3,11,161,1,1,0.6419762754427468
194.36,15.17,0,0,3,9,152,0,1,0.5530937317119309
256.12,8.61,0,1,4,8,540,0,1,0.5388277501728254
172.14,21.53,0,1,4,9,29,1,1,0.6256698146559762
43.09,20.69,0,0,4,5,18,1,1,0.5633313547122463
233.59,12.66,0,1,3,2,87,1,1,0.597736781549321
171.5,5.94,0,1,4,6,524,0,1,0.5089996409763089
